,Unnamed: 0,Number,Name,Start,End,Url,Reactor
743,743,4.0,Bugey,22/12/2006,25/06/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-48,Bugey_4
744,744,4.0,Dampierre-en-Burly,08/07/2007,08/07/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-reacteur-n-4,Dampierre-en-Burly_4
745,745,1.0,Dampierre,06/04/2007,03/06/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-1-de-la,Dampierre_1
746,746,1.0,Blayais,13/04/2007,13/05/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-17,Blayais_1
747,747,2.0,Golfech,04/05/2007,03/06/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-2-de3,Golfech_2
748,748,1.0,Civaux,09/03/2007,03/05/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-1-de-la-centrale-nucleaire-de-Civaux-Vienne,Civaux_1
749,749,2.0,Chooz,30/03/2007,07/05/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-226,Chooz_2
750,750,2.0,Nogent-sur-Seine,12/04/2007,14/05/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-259,Nogent-sur-Seine_2
751,751,2.0,Saint-Laurent-des-Eaux,02/03/2007,05/05/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-273,Saint-Laurent-des-Eaux_2
752,752,2.0,Flamanville,31/01/2007,07/04/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-247,Flamanville_2
753,753,2.0,Penly,16/02/2007,11/04/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-264,Penly_2
754,754,2.0,Dampierre-en-Burly,23/02/2007,18/03/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-241,Dampierre-en-Burly_2
755,755,2.0,Cattenom,26/01/2007,13/03/2007,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-214,Cattenom_2
756,756,4.0,Cruas-Meysse,11/08/2006,31/12/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-deuxieme-visite-decennale-du-reacteur-n-4,Cruas-Meysse_4
757,757,2.0,Chinon,01/09/2006,14/12/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-deuxieme-visite-decennale-du-reacteur-n-22,Chinon_2
758,758,3.0,Cattenom,13/10/2006,16/12/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-3-de-la-centrale-nucleaire-de-Cattenom-Moselle,Cattenom_3
759,759,1.0,Golfech,20/10/2006,23/11/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-1-de-la-centrale-nucleaire-de-Golfech-Tarn-et-Garonne,Golfech_1
760,760,2.0,Paluel,22/09/2006,09/11/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-262,Paluel_2
761,761,1.0,Flamanville,04/08/2006,27/10/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-139,Flamanville_1
762,762,6.0,Gravelines,22/11/2006,22/11/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-6-de-la-centrale-nucleaire-de-Gravelines-Nord2,Gravelines_6
763,763,1.0,Nogent-sur-Seine,06/10/2006,08/11/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-149,Nogent-sur-Seine_1
764,764,3.0,Blayais,21/07/2006,06/11/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-34,Blayais_3
765,765,3.0,Bugey,15/09/2006,15/10/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-310,Bugey_3
766,766,1.0,Gravelines,06/11/2006,06/11/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-144,Gravelines_1
767,767,2.0,Saint-Alban,15/09/2006,16/10/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-269,Saint-Alban_2
768,768,2.0,Tricastin,18/08/2006,10/10/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-2107,Tricastin_2
769,769,2.0,Belleville-sur-Loire,04/08/2006,01/10/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-23,Belleville-sur-Loire_2
770,770,3.0,Chinon,04/08/2006,04/09/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-315,Chinon_3
771,771,3.0,Dampierre-en-Burly,12/08/2006,06/09/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-354,Dampierre-en-Burly_3
772,772,1.0,Cattenom,21/06/2006,17/09/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-visite-decennale-du-reacteur-n-12,Cattenom_1
773,773,4.0,Blayais,21/07/2006,29/08/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-45,Blayais_4
774,774,4.0,Chinon,12/05/2006,01/07/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-415,Chinon_4
775,775,4.0,Gravelines,31/08/2006,31/08/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-424,Gravelines_4
776,776,1.0,Penly,31/08/2006,03/08/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-153,Penly_1
777,777,4.0,Gravelines,31/08/2006,31/08/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-430,Gravelines_4
778,778,2.0,Civaux,14/07/2006,08/08/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-229,Civaux_2
779,779,1.0,Paluel,05/05/2006,14/08/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-visite-decennale-du-reacteur-n-16,Paluel_1
780,780,2.0,Blayais,09/06/2006,26/07/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-28,Blayais_2
781,781,1.0,Tricastin,26/05/2006,24/06/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-166,Tricastin_1
782,782,2.0,Fessenheim,21/04/2006,16/07/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-244,Fessenheim_2
783,783,2.0,Gravelines,19/05/2006,08/07/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-253,Gravelines_2
784,784,1.0,Saint-Laurent-des-Eaux,09/06/2006,07/07/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-161,Saint-Laurent-des-Eaux_1
785,785,1.0,Saint-Alban,05/05/2006,26/06/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-158,Saint-Alban_1
786,786,4.0,Dampierre-en-Burly,19/05/2006,28/06/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-446,Dampierre-en-Burly_4
787,787,3.0,Cruas,12/05/2006,29/06/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-321,Cruas_3
788,788,5.0,Gravelines,24/03/2006,18/06/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-deuxieme-visite-decennale-du-reacteur-n-5,Gravelines_5
789,789,1.0,Chinon,14/04/2006,21/05/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-118,Chinon_1
790,790,2.0,Chooz,31/03/2006,24/05/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-225,Chooz_2
791,791,1.0,Dampierre-en-Burly,21/04/2006,17/05/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-134,Dampierre-en-Burly_1
792,792,3.0,Tricastin,18/03/2006,26/04/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-357,Tricastin_3
793,793,1.0,Blayais,17/03/2006,25/04/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-18,Blayais_1
794,794,1.0,Belleville-sur-Loire,26/01/2006,16/04/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-12,Belleville-sur-Loire_1
795,795,4.0,Cattenom,17/02/2006,09/04/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-413,Cattenom_4
796,796,2.0,Golfech,10/02/2006,31/03/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-249,Golfech_2
797,797,4.0,Paluel,17/02/2006,14/04/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-n-4,Paluel_4
798,798,2.0,Dampierre-en-Burly,17/02/2006,04/04/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-2106,Dampierre-en-Burly_2
799,799,3.0,Gravelines,03/03/2006,04/04/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-329,Gravelines_3
800,800,5.0,Bugey,17/02/2006,16/03/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-54,Bugey_5
801,801,1.0,Chooz,03/02/2006,09/03/2006,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-121,Chooz_1
802,802,4.0,Blayais,08/07/2005,08/10/2005,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-la-deuxieme-visite-decennale-du-reacteur-n-4,Blayais_4
803,803,2.0,Nogent-sur-Seine,07/10/2005,09/12/2005,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-258,Nogent-sur-Seine_2
804,804,1.0,Gravelines,02/09/2005,23/10/2005,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-145,Gravelines_1
805,805,1.0,Fessenheim,16/09/2005,02/12/2005,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-137,Fessenheim_1
806,806,6.0,Gravelines,06/10/2005,19/11/2005,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-65,Gravelines_6
807,807,3.0,Paluel,30/09/2005,06/11/2005,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-331,Paluel_3
808,808,1.0,Saint-Laurent-des-Eaux,20/05/2005,29/08/2005,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-deuxieme-visite-decennale-du-reacteur-n-15,Saint-Laurent-des-Eaux_1
809,809,2.0,Chinon,23/09/2005,27/10/2005,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-219,Chinon_2
810,810,2.0,Flamanville,09/09/2005,09/10/2005,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-246,Flamanville_2
811,811,2.0,Civaux,25/08/2005,14/10/2005,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-230,Civaux_2
812,812,2.0,Cattenom,09/09/2005,15/10/2005,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/Arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-215,Cattenom_2
813,813,2.0,Penly,18/08/2005,05/10/2005,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-265,Penly_2
814,814,4.0,Bugey,02/09/2005,02/10/2005,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-4-de,Bugey_4
815,815,3.0,Dampierre-en-Burly,12/08/2005,19/09/2005,https://www.asn.fr/l-asn-controle/actualites-du-controle/installations-nucleaires/arret-de-reacteurs-de-centrales-nucleaires/arret-pour-maintenance-et-rechargement-en-combustible-du-reacteur-n-353,Dampierre-en-Burly_3
